OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
21083;BV-1031;Clotoide;147.824; ; ;52.95074848486831;
21084;BV-1031;Recta;0; ; ;26.343043606115845;
21085;BV-1031;Corba;5352.408; ; ;57.51251169975234;
21086;BV-1031;Recta;0; ; ;23.378104665245676;
21087;BV-1031;Clotoide;32.204; ; ;9.90457054547545;
21088;BV-1031;Corba;104.704; ; ;24.17161436695456;
21089;BV-1031;Clotoide;57.051; ; ;31.085418535365786;
21090;BV-1031;Recta;0; ; ;92.76533821814614;
21091;BV-1031;Corba;1972.263; ; ;59.803616911956055;
21092;BV-1031;Recta;0; ; ;31.183398886538942;
21093;BV-1031;Clotoide;19.715; ; ;12.688266089241122;
21094;BV-1031;Corba;30.631; ; ;29.60007157408105;
21095;BV-1031;Clotoide;34.697; ; ;39.299513787614764;
21096;BV-1031;Recta;0; ; ;16.533552340565823;
21097;BV-1031;Clotoide;36.304; ; ;42.33413442825136;
21098;BV-1031;Corba;31.131; ; ;11.77752941175201;
21099;BV-1031;Clotoide;66.441; ; ;8.093923553393166;
21100;BV-1031;Corba;33.849; ; ;12.205286235340639;
21101;BV-1031;Clotoide;18.921; ; ;8.187196183909153;
21102;BV-1031;Corba;18.812; ; ;6.381624889801503;
21103;BV-1031;Corba;31.239; ; ;20.591064521838174;
21104;BV-1031;Corba;113.31; ; ;6.2269157193141425;
21105;BV-1031;Clotoide;48.121; ; ;35.24752101840644;
21106;BV-1031;Recta;0; ; ;80.20179730568194;
21107;BV-1031;Clotoide;30.437; ; ;14.645987643750537;
21108;BV-1031;Corba;63.253; ; ;17.142934250559286;
21109;BV-1031;Clotoide;38.504; ; ;22.221568012782278;
21110;BV-1031;Corba;1219.003; ; ;26.711400310387106;
21111;BV-1031;Recta;0; ; ;103.80739408135074;
21112;BV-1031;Corba;8651.435; ; ;66.96329677832469;
21113;BV-1031;Clotoide;43.637; ; ;33.489333047309444;
21114;BV-1031;Corba;56.789; ; ;14.830370028042676;
21115;BV-1031;Clotoide;42.285; ; ;31.48361814369076;
21116;BV-1031;Recta;0; ; ;58.89059187571558;
21117;BV-1031;Clotoide;42.934; ; ;40.22151357190134;
21118;BV-1031;Corba;45.829; ; ;15.428525393035526;
21119;BV-1031;Clotoide;29.016; ; ;18.37006698084742;
21120;BV-1031;Recta;0; ; ;124.25897750436793;
21121;BV-1031;Clotoide;51.042; ; ;31.006626425819412;
21122;BV-1031;Corba;84.02; ; ;13.547714704071986;
21123;BV-1031;Clotoide;56.494; ; ;37.9844585100335;
21124;BV-1031;Recta;0; ; ;31.631943251485414;
21125;BV-1031;Clotoide;47.654; ; ;29.877301385024115;
21126;BV-1031;Corba;76.006; ; ;2.2637874046232223;
21127;BV-1031;Clotoide;51.116; ; ;34.37550374131503;
21128;BV-1031;Recta;0; ; ;31.135846686524925;
21129;BV-1031;Corba;357.459; ; ;9.158135777771015;
21130;BV-1031;Clotoide;17.428; ; ;6.5837538505322275;
21131;BV-1031;Corba;40.858; ; ;45.87484148911538;
21132;BV-1031;Corba;38.86; ; ;3.490982734264001;
21133;BV-1031;Clotoide;22.985; ; ;13.59463889995995;
21134;BV-1031;Recta;0; ; ;126.09712050328012;
21135;BV-1031;Clotoide;28.722; ; ;23.269373972697018;
21136;BV-1031;Corba;34.585; ; ;27.074615012819375;
21137;BV-1031;Clotoide;10.255; ; ;3.040561026939651;
21138;BV-1031;Clotoide;10.255; ; ;2.965602274145293;
21139;BV-1031;Corba;35.459; ; ;22.679603921334643;
21140;BV-1031;Clotoide;29.4; ; ;24.373868785401818;
21141;BV-1031;Recta;0; ; ;33.94399315060622;
21142;BV-1031;Clotoide;29.663; ; ;11.362922926837047;
21143;BV-1031;Corba;77.437; ; ;52.33345853223853;
21144;BV-1031;Corba;57.801; ; ;29.784675326444695;
21145;BV-1031;Clotoide;19.833; ; ;6.805072559751977;
21146;BV-1031;Clotoide;19.833; ; ;2.347051106811843;
21147;BV-1031;Corba;167.599; ; ;3.9073703476497346;
21148;BV-1031;Clotoide;34.791; ; ;21.592776417042277;
21149;BV-1031;Corba;42.004; ; ;31.486142228348506;
21150;BV-1031;Clotoide;37.82; ; ;34.051466868287704;
21151;BV-1031;Recta;0; ; ;102.00931997576784;
21152;BV-1031;Clotoide;41.197; ; ;37.67747395085075;
21153;BV-1031;Corba;45.045; ; ;42.257936666741315;
21154;BV-1031;Clotoide;25.689; ; ;14.649293666810754;
21155;BV-1031;Recta;0; ; ;138.37382000053577;
21156;BV-1031;Clotoide;38.103; ; ;15.619928608302665;
21157;BV-1031;Corba;92.944; ; ;37.10199101571357;
21158;BV-1031;Clotoide;69.193; ; ;51.510119035492394;
21159;BV-1031;Recta;0; ; ;99.64718921562043;
21160;BV-1031;Clotoide;38.624; ; ;22.414351420064232;
21161;BV-1031;Corba;66.556; ; ;13.793467009035812;
21162;BV-1031;Clotoide;115.757; ; ;37.56411077414307;
21163;BV-1031;Corba;60.716; ; ;18.32813395990942;
21164;BV-1031;Clotoide;11.932; ; ;2.3448026850724886;
21165;BV-1031;Clotoide;11.932; ; ;2.145622908139992;
21166;BV-1031;Corba;66.357; ; ;79.88858047932526;
21167;BV-1031;Clotoide;44.982; ; ;18.157486854437245;
21168;BV-1031;Corba;442.259; ; ;8.433939358624174;
21169;BV-1031;Clotoide;34.226; ; ;3.6005760996275216;
21170;BV-1031;Corba;325.344; ; ;13.490253069232265;
21171;BV-1031;Corba;132.053; ; ;40.99710562292441;
21172;BV-1031;Corba;178.316; ; ;16.67405562205491;
21173;BV-1031;Clotoide;48.062; ; ;9.558561164479773;
21174;BV-1031;Corba;102.108; ; ;7.663273552949978;
21175;BV-1031;Clotoide;58.522; ; ;25.05905954062157;
21176;BV-1031;Corba;423.973; ; ;71.7788513674009;
21177;BV-1031;Corba;616.222; ; ;60.957025452085446;
21178;BV-1031;Corba;528.219; ; ;50.48855169956185;
21179;BV-1031;Recta;0; ; ;11.88934182252197;
21180;BV-1031;Corba;553.81; ; ;67.33163881188355;
21181;BV-1031;Clotoide;63.778; ; ;7.700441901312114;
21182;BV-1031;Clotoide;63.778; ; ;9.69918484327522;
21183;BV-1031;Corba;419.372; ; ;18.95051650829418;
21184;BV-1031;Clotoide;165.923; ; ;65.64681124759079;
21185;BV-1031;Recta;0; ; ;559.8039853888297;
21186;BV-1031;Corba;76151.337; ; ;75.34855156487765;
21187;BV-1031;Recta;0; ; ;245.31289508978546;
21188;BV-1031;Corba;514452.052; ; ;92.95094618259253;
21189;BV-1031;Recta;0; ; ;322.359065858117;
21190;BV-1031;Corba;9594.234; ; ;32.67889502202538;
21191;BV-1031;Corba;303.357; ; ;58.85598302654392;
21192;BV-1031;Clotoide;47.561; ; ;7.565377285301379;
21193;BV-1031;Clotoide;47.561; ; ;8.522657644512135;
21194;BV-1031;Corba;265.416; ; ;48.244601161644844;
21195;BV-1031;Recta;0; ; ;41.268755866047414;
21196;BV-1031;Clotoide;39.73; ; ;28.29221482257004;
21197;BV-1031;Corba;55.79; ; ;20.43763704151718;
21198;BV-1031;Clotoide;33.546; ; ;20.170751440848534;
21199;BV-1031;Recta;0; ; ;103.30425363824207;
21200;BV-1031;Corba;5564.675; ; ;37.07312832879903;
21201;BV-1031;Recta;0; ; ;64.93263504232357;
21202;BV-1031;Corba;612.31; ; ;107.97783907309525;
21203;BV-1031;Recta;0; ; ;23.963315897542447;
21204;BV-1031;Clotoide;73.209; ; ;34.78093137388587;
21205;BV-1031;Corba;115.899; ; ;63.34056022283525;
21206;BV-1031;Clotoide;49.362; ; ;21.022715295728265;
21207;BV-1031;Recta;0; ; ;52.005664913847234;
21208;BV-1031;Corba;18383.577; ; ;24.40432937432157;
21209;BV-1031;Recta;0; ; ;43.55488611745591;
21210;BV-1031;Clotoide;74.977; ; ;44.51192718305491;
21211;BV-1031;Corba;126.292; ; ;47.761568809395314;
21212;BV-1031;Clotoide;40.63; ; ;13.071053278428742;
21213;BV-1031;Clotoide;40.63; ; ;4.562654582126518;
21214;BV-1031;Corba;361.803; ; ;5.330461631968351;
21215;BV-1031;Recta;0; ; ;65.51741338126736;
21216;BV-1031;Corba;1035.523; ; ;76.30245019688999;
21217;BV-1031;Clotoide;99.154; ; ;47.438815645614824;
21218;BV-1031;Corba;238.533; ; ;17.997909742571533;
21219;BV-1031;Recta;0; ; ;17.67752134876931;
21220;BV-1031;Corba;231.044; ; ;18.852878630575013;
21221;BV-1031;Recta;0; ; ;14.247192175287289;
21222;BV-1031;Corba;983.844; ; ;37.51970089480283;
21223;BV-1031;Recta;0; ; ;34.53003675181124;
21224;BV-1031;Clotoide;65.963; ; ;38.02724147169481;
21225;BV-1031;Corba;97.445; ; ;1.1842582643820918;
21226;BV-1031;Clotoide;104.52; ; ;21.699723283405973;
21227;BV-1031;Corba;120.834; ; ;48.0260713338187;
21228;BV-1031;Corba;133.591; ; ;35.28828995985487;
21229;BV-1031;Recta;0; ; ;12.630778161514469;
21230;BV-1031;Corba;685.746; ; ;46.96982703635436;
21231;BV-1031;Recta;0; ; ;46.6269595022531;
21232;BV-1031;Corba;3609.563; ; ;82.0749401641443;
21233;BV-1031;Recta;0; ; ;43.98851573965728;
21234;BV-1031;Corba;373.911; ; ;15.049266214517004;
21235;BV-1031;Clotoide;25.65; ; ;16.396110722101067;
21236;BV-1031;Corba;36.236; ; ;14.186400667683543;
21237;BV-1031;Corba;22.171; ; ;10.849614116672866;
21238;BV-1031;Corba;43.349; ; ;7.702785321604083;
21239;BV-1031;Clotoide;28.706; ; ;10.633843909095546;
21240;BV-1031;Corba;98.401; ; ;6.20999049090434;
21241;BV-1031;Corba;2252.732; ; ;24.02416329781977;
21242;BV-1031;Recta;0; ; ;90.2437487705232;
21243;BV-1031;Clotoide;38.101; ; ;25.416646711210493;
21244;BV-1031;Corba;57.114; ; ;35.75528206325881;
21245;BV-1031;Corba;58.563; ; ;50.05294088375138;
21246;BV-1031;Clotoide;6.883; ; ;0.8089452690550493;
21247;BV-1031;Recta;0; ; ;9.499607328289724;
21248;BV-1031;Clotoide;24.956; ; ;11.617408612269465;
21249;BV-1031;Corba;53.608; ; ;12.052089681437403;
21250;BV-1031;Corba;58.175; ; ;36.57986821947657;
21251;BV-1031;Clotoide;32.519; ; ;18.177707153701775;
21252;BV-1031;Recta;0; ; ;105.36814144744868;
21253;BV-1031;Clotoide;64.638; ; ;27.92181221609647;
21254;BV-1031;Corba;149.634; ; ;15.38694047527351;
21255;BV-1031;Clotoide;73.421; ; ;36.02570094156736;
21256;BV-1031;Recta;0; ; ;5.18895059286601;
21257;BV-1031;Clotoide;25.691; ; ;9.517742838462816;
21258;BV-1031;Corba;69.345; ; ;47.20180097305725;
21259;BV-1031;Clotoide;32.646; ; ;15.368111043348732;
21260;BV-1031;Recta;0; ; ;25.756156582874244;
21261;BV-1031;Corba;15669.033; ; ;30.08472641189976;
21262;BV-1031;Recta;0; ; ;72.87095201896689;
21263;BV-1031;Clotoide;32.374; ; ;16.937723340138078;
21264;BV-1031;Corba;61.875; ; ;7.3163129957632735;
21265;BV-1031;Clotoide;39.539; ; ;25.264892469981454;
21266;BV-1031;Recta;0; ; ;9.915895782578112;
21267;BV-1031;Corba;34816.315; ; ;24.070753349585686;
21268;BV-1031;Recta;0; ; ;25.21546315553877;
21269;BV-1031;Clotoide;10.913; ; ;8.274409954065302;
21270;BV-1031;Corba;14.39; ; ;5.375387253140433;
21292;BV-1006;Recta;0; ; ;6.068193473816422;
21293;BV-1006;Clotoide;11.138; ; ;7.384356721070607;
21294;BV-1006;Corba;16.797; ; ;8.97685163757048;
21295;BV-1006;Clotoide;14.199; ; ;10.223755661016172;
21296;BV-1006;Corba;113.414; ; ;14.41834033875213;
21297;BV-1006;Recta;0; ; ;24.764264996616088;
21298;BV-1006;Clotoide;45.144; ; ;22.359386074544624;
21299;BV-1006;Corba;91.144; ; ;22.219516780349945;
21300;BV-1006;Clotoide;43.507; ; ;20.767236499088995;
21301;BV-1006;Recta;0; ; ;8.80945665272011;
21302;BV-1006;Clotoide;45.575; ; ;32.903108973575215;
21303;BV-1006;Corba;63.126; ; ;12.248026612104836;
21304;BV-1006;Clotoide;35.02; ; ;19.428071457844517;
21305;BV-1006;Recta;0; ; ;30.043277422055688;
21306;BV-1006;Corba;624.401; ; ;22.15808841995912;
21307;BV-1006;Recta;0; ; ;11.26854113719858;
21308;BV-1006;Corba;78.562; ; ;9.864621091182038;
21309;BV-1006;Clotoide;76.562; ; ;60.90155702460884;
21310;BV-1006;Corba;427.59; ; ;6.862534164286618;
21311;BV-1006;Recta;0; ; ;7.518308950859722;
21312;BV-1006;Clotoide;18.793; ; ;20.637298519495285;
21313;BV-1006;Corba;16.961; ; ;25.993202672053563;
21314;BV-1006;Clotoide;4.329; ; ;1.1046495414326447;
21315;BV-1006;Clotoide;4.329; ; ;1.0938313304059073;
21316;BV-1006;Corba;17.129; ; ;6.965163426291213;
21317;BV-1006;Clotoide;9.679; ; ;5.46844655680982;
21318;BV-1006;Recta;0; ; ;97.85615741233015;
21319;BV-1006;Corba;34.445; ; ;26.975707347039883;
21320;BV-1006;Clotoide;30.644; ; ;23.766078301208932;
21321;BV-1006;Corba;290.139; ; ;37.55525480349512;
21322;BV-1006;Corba;119.486; ; ;13.847941633706935;
21323;BV-1006;Recta;0; ; ;10.778185981142894;
21324;BV-1006;Clotoide;14.75; ; ;8.101814421809914;
21325;BV-1006;Corba;26.852; ; ;11.865077118414746;
21326;BV-1006;Clotoide;26.48; ; ;26.111475309586467;
21327;BV-1006;Recta;0; ; ;0.8711298451540574;
21328;BV-1006;Clotoide;55.25; ; ;25.85912948743444;
21329;BV-1006;Corba;118.045; ; ;0.5895835861260188;
21330;BV-1006;Clotoide;21.251; ; ;14.497526617707914;
21331;BV-1006;Corba;24.645; ; ;4.251424411357506;
21332;BV-1006;Clotoide;17.554; ; ;12.503107534443703;
21333;BV-1006;Recta;0; ; ;6.907145251229423;
21334;BV-1006;Clotoide;26.007; ; ;14.052461219708341;
21335;BV-1006;Corba;48.129; ; ;29.01472957792678;
21336;BV-1006;Clotoide;37.736; ; ;29.585106514075882;
21337;BV-1006;Recta;0; ; ;24.572218310544596;
21338;BV-1006;Corba;499.987; ; ;17.09884055340876;
21339;BV-1006;Recta;0; ; ;11.047037284093278;
21340;BV-1006;Corba;55.042; ; ;14.914930071136846;
21341;BV-1006;Clotoide;22.236; ; ;8.982662713177987;
21342;BV-1006;Recta;0; ; ;3.6412419818822683;
21590;BV-1004;Corba;15.29; ; ;3.8449490977890175;
21591;BV-1004;Corba;28.695; ; ;4.725917022658988;
21592;BV-1004;Corba;10.883; ; ;3.0945300494936663;
21593;BV-1004;Corba;33.724; ; ;7.657166235327725;
21594;BV-1004;Recta;0; ; ;11.00666268204002;
21595;BV-1004;Clotoide;15.372; ; ;9.409606796345711;
21596;BV-1004;Corba;25.111; ; ;19.44174506187474;
21597;BV-1004;Clotoide;24.287; ; ;23.489343456148482;
21598;BV-1004;Recta;0; ; ;54.99885004956543;
21599;BV-1004;Clotoide;33.302; ; ;30.752810713704356;
21600;BV-1004;Corba;36.061; ; ;8.85702679361414;
21601;BV-1004;Clotoide;20.906; ; ;12.078370789649501;
21602;BV-1004;Clotoide;20.906; ; ;13.477858642909696;
21603;BV-1004;Corba;33.574; ; ;7.4195859079340085;
21604;BV-1004;Clotoide;20.999; ; ;13.59836061712602;
21605;BV-1004;Recta;0; ; ;57.039737926656315;
21606;BV-1004;Clotoide;39.977; ; ;19.58780399737656;
21607;BV-1004;Corba;80.595; ; ;14.222958924995606;
21608;BV-1004;Clotoide;41.588; ; ;21.198664869679252;
21609;BV-1004;Clotoide;41.588; ; ;26.965963365757343;
21610;BV-1004;Corba;64.136; ; ;12.466904623677433;
21611;BV-1004;Clotoide;22.535; ; ;7.917307935873422;
21612;BV-1004;Recta;0; ; ;30.100110020566973;
21613;BV-1004;Clotoide;33.062; ; ;29.483032708937746;
21614;BV-1004;Corba;37.075; ; ;24.3058399051251;
21615;BV-1004;Clotoide;24.798; ; ;16.58635347235992;
21616;BV-1004;Clotoide;24.798; ; ;13.828150798865558;
21617;BV-1004;Corba;44.469; ; ;18.656129555484842;
21618;BV-1004;Clotoide;36.556; ; ;30.04958726827387;
21619;BV-1004;Recta;0; ; ;36.87344149145347;
21786;BV-1201;Corba;21.313;1; ;3.546231669304292;
21787;BV-1201;Clotoide;12.238;1; ;7.026342777732997;
21788;BV-1201;Recta;0;1; ;71.56003081191534;
21789;BV-1201;Corba;128.557;1; ;47.7342474692949;
21790;BV-1201;Clotoide;23.312;1; ;4.227426227979931;
21791;BV-1201;Clotoide;23.312;1; ;3.921981255762237;
21792;BV-1201;Corba;135.965;1; ;37.69956567036147;
21793;BV-1201;Clotoide;31.209;1; ;7.02902738218295;
21794;BV-1201;Recta;0;1; ;95.26093543046734;
21795;BV-1201;Corba;479.523;1; ;25.058433470434434;
21796;BV-1201;Recta;0;1; ;5.96213071858096;
21797;BV-1201;Clotoide;93.283;1; ;38.74581023075064;
21798;BV-1201;Corba;229.282;1; ;39.459945623518585;
21799;BV-1201;Clotoide;18.214;1; ;1.4468108539139743;
21800;BV-1201;Clotoide;36.428;1; ;5.957558646058553;
21801;BV-1201;Corba;230.523;1; ;51.76141111836617;
21802;BV-1201;Clotoide;98.943;1; ;42.682332905097695;
21803;BV-1201;Clotoide;54.968;1; ;40.94509167871023;
21804;BV-1201;Corba;73.793;1; ;11.840900645974559;
21805;BV-1201;Clotoide;34.607;1; ;16.229549896081327;
21806;BV-1201;Recta;0;1; ;173.47218368738072;
21807;BV-1201;Corba;674.458;1; ;25.62296678377794;
21808;BV-1201;Clotoide;67.54;1; ;42.60787511381032;
21809;BV-1201;Corba;96.937;1; ;27.964854784490665;
21810;BV-1201;Clotoide;62.771;1; ;32.46566380310123;
21811;BV-1201;Corba;332.479;1; ;8.831001134191284;
21812;BV-1201;Clotoide;65.775;1; ;31.595827284617595;
21813;BV-1201;Corba;62.589;1; ;8.742665823344662;
21814;BV-1201;Clotoide;70.231;1; ;37.27586610799414;
21815;BV-1201;Corba;416.46;1; ;22.069586092560208;
21816;BV-1201;Recta;0;1; ;15.654199786374294;
21817;BV-1201;Corba;797.154;1; ;51.584174273759224;
21818;BV-1201;Recta;0;1; ;62.25804899316865;
21819;BV-1201;Clotoide;52.088;1; ;18.796568416902197;
21820;BV-1201;Corba;144.342;1; ;22.721628724073362;
21821;BV-1201;Clotoide;68.905;1; ;32.89282277731148;
21822;BV-1201;Recta;0;1; ;55.637116407015064;
21823;BV-1201;Clotoide;62.024;1; ;23.656072697300818;
21824;BV-1201;Corba;161.935;1; ;34.78985126405866;
21825;BV-1201;Clotoide;66.401;1; ;27.112235843231474;
21826;BV-1201;Recta;0;1; ;97.48225288211611;
21827;BV-1201;Corba;281.523;1; ;75.74682901177876;
21828;BV-1201;Clotoide;39.596;1; ;5.569182104119759;
21829;BV-1201;Clotoide;39.596;1; ;7.954854615064856;
21830;BV-1201;Corba;201.429;1; ;60.227870063222845;
21831;BV-1201;Clotoide;75.168;1; ;28.667547065435784;
21832;BV-1201;Recta;0;1; ;19.87613303689899;
21833;BV-1201;Corba;179.488;1; ;37.746935312766055;
21834;BV-1201;Clotoide;30.336;1; ;5.12727963442867;
21835;BV-1201;Clotoide;30.336;1; ;6.264337387374526;
21836;BV-1201;Corba;178.378;1; ;54.25613574195869;
21837;BV-1201;Recta;0;1; ;91.01791428602392;
21838;BV-1201;Clotoide;24.227;1; ;9.0933800107413;
21839;BV-1201;Corba;68.461;1; ;30.320909656594253;
21840;BV-1201;Clotoide;33.841;1; ;17.742736424263313;
21841;BV-1201;Clotoide;33.841;1; ;12.95660078002031;
21842;BV-1201;Corba;81.361;1; ;24.615932351116424;
21843;BV-1201;Clotoide;35.327;1; ;14.11923372586623;
21844;BV-1201;Recta;0;1; ;132.19931884438455;
21845;BV-1201;Clotoide;31.267;1; ;22.465463036142268;
21846;BV-1201;Corba;60.267;1; ;5.722987686723445;
21847;BV-1201;Clotoide;9.151;1; ;1.9245028254899537;
21848;BV-1201;Clotoide;18.302;1; ;6.146901592613142;
21849;BV-1201;Corba;54.491;1; ;2.073246562813707;
21850;BV-1201;Recta;0;1; ;2.342742316054743;
21851;BV-1201;Corba;9.554;1; ;3.547791675762563;
21852;BV-1201;Clotoide;5.33;1; ;2.9726223706065475;
21853;BV-1201;Clotoide;10.66;1; ;5.708738801421343;
21854;BV-1201;Corba;16.739;1; ;3.9985040406400008;
21855;BV-1201;Clotoide;50.877;1; ;9.934384212951503;
21856;BV-1201;Corba;14.741;1; ;3.133940031524466;
21857;BV-1201;Clotoide;3.049;1; ;0.6307244482843363;
21858;BV-1201;Clotoide;6.098;1; ;2.3663443127975516;
21859;BV-1201;Corba;12.65;1; ;4.332392295780227;
21860;BV-1201;Clotoide;6.086;1; ;2.4847463623854535;
21861;BV-1201;Clotoide;12.172;1; ;5.365945303555529;
21862;BV-1201;Corba;27.61;1; ;8.39571380482564;
21863;BV-1201;Corba;29.776;1; ;5.3867700641500615;
21864;BV-1201;Clotoide;17.791;1; ;8.927165504441268;
21865;BV-1201;Corba;204.882;1; ;10.963428259766594;
21866;BV-1201;Recta;0;1; ;19.202253033428637;
21867;BV-1201;Clotoide;75.024;1; ;30.89009251193171;
21868;BV-1201;Corba;182.212;1; ;29.100423654825395;
21869;BV-1201;Clotoide;79.964;1; ;35.092293439763246;
21870;BV-1201;Recta;0;1; ;81.26430221200978;
21871;BV-1201;Corba;5095.922;1; ;32.39915356923839;
21872;BV-1201;Recta;0;1; ;138.1395361410555;
21873;BV-1201;Recta;0;1; ;190.69791641213737;
21874;BV-1201;Corba;8872.711;1; ;54.88238226774855;
21875;BV-1201;Recta;0;1; ;158.88988130945472;
21876;BV-1201;Corba;814.771;1; ;47.27857661818559;
21877;BV-1201;Recta;0;1; ;19.91846122218455;
21878;BV-1201;Clotoide;69.946;1; ;52.711408076098905;
21879;BV-1201;Corba;96.154;1; ;19.749585366890614;
21880;BV-1201;Clotoide;36.727;1; ;14.53278378709715;
21881;BV-1201;Recta;0;1; ;16.71133391496076;
21882;BV-1201;Clotoide;41.335;1; ;26.81494888655062;
21883;BV-1201;Corba;56.941;1; ;8.179581518725952;
21884;BV-1201;Clotoide;35.516;1; ;19.79600651029306;
21885;BV-1201;Recta;0;1; ;21.76856370766809;
21886;BV-1201;Corba;188.224;1; ;27.320354703474393;
21887;BV-1201;Clotoide;116.003;1; ;66.78773234174979;
21888;BV-1201;Corba;119.403;1; ;12.0219804452497;
21889;BV-1201;Clotoide;59.23;1; ;35.928965853715695;
21890;BV-1201;Recta;0;1; ;221.43428981193406;
21891;BV-1201;Clotoide;39.98;1; ;8.725648366129915;
21892;BV-1201;Corba;183.185;1; ;37.52464887443872;
21893;BV-1201;Clotoide;65.662;1; ;23.53632340273098;
21894;BV-1201;Recta;0;1; ;114.06203121059912;
21895;BV-1201;Clotoide;45.958;1; ;18.012697555207964;
21896;BV-1201;Corba;117.254;1; ;20.742545946514237;
21897;BV-1201;Clotoide;68.124;1; ;39.57863965525027;
21898;BV-1201;Recta;0;1; ;78.79273871185174;
21899;BV-1201;Clotoide;82.968;1; ;34.808168841202544;
21900;BV-1201;Corba;197.761;1; ;22.980708156946456;
21901;BV-1201;Recta;0;1; ;42.37677668201961;
21902;BV-1201;Corba;413.756;1; ;45.1351056014505;
21903;BV-1201;Corba;625.46;1; ;38.66579499543474;
21904;BV-1201;Recta;0;1; ;33.807278061086684;
21905;BV-1201;Corba;215.19;1; ;44.344283898087745;
21906;BV-1201;Clotoide;62.464;1; ;26.3041654234573;
21907;BV-1201;Corba;91.038;1; ;6.587317601889584;
21908;BV-1201;Corba;1218.195;1; ;54.801874735073795;
21909;BV-1201;Recta;0;1; ;84.07359696130594;
21910;BV-1201;Corba;18913.703;1; ;71.02808148595378;
21911;BV-1201;Recta;0;1; ;99.61383959150147;
21912;BV-1201;Clotoide;68.169;1; ;48.12229169567073;
21913;BV-1201;Corba;99.297;1; ;22.968347020079907;
21914;BV-1201;Clotoide;66.269;1; ;45.477316492637485;
21915;BV-1201;Recta;0;1; ;150.2157886861164;
21916;BV-1201;Clotoide;56.782;1; ;9.59331515629419;
21917;BV-1201;Corba;384.087;1; ;29.788859070286442;
21918;BV-1201;Clotoide;65.464;1; ;50.93682532623499;
21919;BV-1201;Corba;51.594;1; ;9.554587857399843;
21920;BV-1201;Clotoide;43.205;1; ;27.74120158524145;
21921;BV-1201;Recta;0;1; ;24.48895553751649;
21922;BV-1201;Corba;86.456;1; ;24.77243453253144;
21923;BV-1201;Recta;0;1; ;27.987282642948934;
21924;BV-1201;Corba;524.434;1; ;74.98608702984798;
21925;BV-1201;Recta;0;1; ;19.596344685733996;
21926;BV-1201;Corba;99.344;1; ;15.853444398810895;
21927;BV-1201;Clotoide;59.328;1; ;35.429098903784535;
21928;BV-1201;Clotoide;59.328;1; ;20.228794409468964;
21929;BV-1201;Corba;220.759;1; ;48.718600496446214;
21930;BV-1201;Recta;0;1; ;34.351004485217764;
21931;BV-1201;Clotoide;72.797;1; ;27.71612834666161;
21932;BV-1201;Corba;319.149;1; ;19.2742201245633;
21933;BV-1201;Clotoide;141.238;1; ;18.604643449042598;
21934;BV-1201;Corba;1775.081;1; ;54.0936950286772;
21935;BV-1201;Recta;0;1; ;56.60944126505131;
21936;BV-1201;Clotoide;46.567;1; ;25.73214334197422;
21937;BV-1201;Corba;84.249;1; ;25.345806190772713;
21938;BV-1201;Clotoide;39.935;1; ;18.92356919690189;
21939;BV-1201;Clotoide;39.935;1; ;10.182326974869467;
21940;BV-1201;Corba;152.066;1; ;27.419453970110133;
21941;BV-1201;Clotoide;55.638;1; ;19.764357975474702;
21942;BV-1201;Recta;0;1; ;26.35992082838605;
21943;BV-1201;Clotoide;55.977;1; ;33.909923321786735;
21944;BV-1201;Corba;49.936;1; ;3.1565485528494066;
21945;BV-1201;Clotoide;49.705;1; ;26.736730501810023;
21946;BV-1201;Clotoide;99.41;1; ;32.5111296624962;
21947;BV-1201;Corba;310.5;1; ;19.45145329513582;
21948;BV-1201;Clotoide;83.499;1; ;22.937200184307898;
21949;BV-1201;Clotoide;83.499;1; ;29.036539155035324;
21950;BV-1201;Corba;199.614;1; ;46.05749507785885;
21951;BV-1201;Clotoide;54.377;1; ;12.314236632353783;
21952;BV-1201;Clotoide;54.377;1; ;21.292024731733513;
21953;BV-1201;Corba;137.877;1; ;33.87204706806156;
21954;BV-1201;Clotoide;26.46;1; ;5.041446700676633;
21955;BV-1201;Clotoide;52.919;1; ;27.751750692215108;
21956;BV-1201;Corba;100.91;1; ;20.58490323011971;
21957;BV-1201;Clotoide;35.735;1; ;12.654737733885591;
21958;BV-1201;Clotoide;71.47;1; ;37.765010004508;
21959;BV-1201;Corba;123.664;1; ;14.13914687948578;
21960;BV-1201;Clotoide;75.854;1; ;42.53972660669203;
21961;BV-1201;Clotoide;75.854;1; ;32.00400179886637;
21962;BV-1201;Corba;181.394;1; ;23.552717547449802;
21963;BV-1201;Clotoide;82.469;1; ;37.82927308144852;
21964;BV-1201;Recta;0;1; ;104.7624877658145;
21965;BV-1201;Clotoide;101.123;1; ;58.09715794597203;
21966;BV-1201;Corba;177.01;1; ;37.46191615402999;
21967;BV-1201;Clotoide;73.797;1; ;30.940888960734;
21968;BV-1201;Clotoide;105.424;1; ;76.1566584253413;
21969;BV-1201;Corba;145.938;1; ;46.3213462316623;
21970;BV-1201;Clotoide;79.774;1; ;43.60615123144697;
21971;BV-1201;Recta;0;1; ;7.2111305706368904;
21972;BV-1201;Clotoide;19.82;1; ;9.973329499571857;
21973;BV-1201;Corba;41.805;1; ;13.421596851204349;
