OBJECTID;Codi estació;Carretera;PKI;PKF;Any IMD;Any càlcul;IMD;% Pesants;% Motos;Dies registrats;Nº lectures;IFA;IMD Feiners;IMD Dissabte;IMD Diumenge;Dia punta;Hora punta;Volum punta;Dia 30;Hora 30;Dia 50;Hora 50;Volum 50;Dia 100;Hora 100;Volum 100;Volum 30;Velocitat mitjana;Percentil 85;Volum pesants C1;Volum pesants C2;Volum motos C1;Volum motos C2;PKI Ref;PKI Offset;PKF Ref;PKF Offset
8490;EA00505;BV-5224;7+560;8+000;2023;2024;6742;4.88;1.32;14;2;100;7514;4761;4240;5/17/2023 2:00 a. m.;14;681;5/12/2023 2:00 a. m.;17;12/15/2023 1:00 a. m.;16;511;5/13/2023 2:00 a. m.;12;402;573;65;70_80;196;133;0;0;7;560;8;0
8491;EA00176;BV-1416;0+000;0+087;2023;2024;7954;6.94;7.11;42;6;100;8393;5592;4166;5/10/2023 2:00 a. m.;17;745;7/11/2023 2:00 a. m.;17;1/30/2023 1:00 a. m.;17;620;7/7/2023 2:00 a. m.;15;590;645;40;0_40;272;279;0;0;0;0;0;87
8492;EA00224;BV-2041;8+245;8+860;2024;2024;519;3.2;3.67;15;2;100;517;450;460;9/30/2024 2:00 a. m.;17;60;2/1/2024 1:00 a. m.;20;10/2/2024 2:00 a. m.;15;41;10/4/2024 2:00 a. m.;20;34;45;41;0_40;16;0;0;0;8;245;8;860
8493;EA00639;BV-4235;0+000;0+900;2024;2024;1012;1.53;1.53;14;2;100;1105;808;643;9/20/2024 2:00 a. m.;17;111;9/21/2024 2:00 a. m.;12;9/23/2024 2:00 a. m.;15;75;9/26/2024 2:00 a. m.;11;63;80;45;50_60;11;4;0;0;0;0;0;900
8494;EA00417;BV-4655;0+000;4+688;2023;2024;393;4.33;1.47;7;1;100;386;403;374;4/29/2023 2:00 a. m.;13;61;4/29/2023 2:00 a. m.;18;4/30/2023 2:00 a. m.;20;25;4/27/2023 2:00 a. m.;6;11;29;78;90_100;14;3;0;0;0;0;4;688
8495;EA01532;BV-1201;0+590;2+480;2024;2024;8920;2.99;3.12;42;6;100;9903;6420;4556;1/22/2024 1:00 a. m.;8;1114;11/12/2024 1:00 a. m.;17;1/22/2024 1:00 a. m.;18;840;7/4/2024 2:00 a. m.;8;723;898;41;40_50;142;125;137;141;0;590;2;480
8496;EA00651;BV-5006;1+733;2+965;2023;2024;1836;3.48;4.32;19;2;100;1907;1449;1314;5/7/2023 2:00 a. m.;12;200;10/15/2023 2:00 a. m.;11;10/19/2023 2:00 a. m.;9;142;10/18/2023 2:00 a. m.;7;122;154;54;60_70;38;25;0;0;1;733;2;965
8497;EA00165;BV-1341;0+000;1+300;2024;2024;596;1.89;6.32;14;2;100;560;553;557;9/27/2024 2:00 a. m.;16;78;9/26/2024 2:00 a. m.;17;2/1/2024 1:00 a. m.;15;47;2/5/2024 1:00 a. m.;7;38;53;57;60_70;8;3;0;0;0;0;1;300
8498;EA00381;BV-4317;0+000;5+755;2024;2024;641;4.18;3.3;14;2;100;640;649;490;7/6/2024 2:00 a. m.;17;77;5/20/2024 2:00 a. m.;12;5/18/2024 2:00 a. m.;9;48;5/14/2024 2:00 a. m.;15;40;52;47;50_60;14;12;0;0;0;0;5;755
8499;EA00078;BP-4653;15+760;16+260;2024;2024;951;8.15;5.29;14;2;100;928;774;891;2/18/2024 1:00 a. m.;12;132;7/26/2024 2:00 a. m.;11;7/26/2024 2:00 a. m.;14;71;2/15/2024 1:00 a. m.;17;61;78;50;60_70;39;38;0;0;15;760;16;260
8500;EA00300;BV-2247;0+000;3+215;2023;2024;1083;3.43;1.21;14;2;100;1219;708;683;3/7/2023 1:00 a. m.;14;156;3/7/2023 1:00 a. m.;5;3/7/2023 1:00 a. m.;12;82;9/20/2023 2:00 a. m.;18;65;90;62;70_80;18;19;0;0;0;0;3;215
8501;EA00468;BV-5115;3+294;5+260;2024;2024;2663;2.94;1.52;14;2;100;2677;2759;2214;10/6/2024 2:00 a. m.;11;306;6/9/2024 2:00 a. m.;12;10/6/2024 2:00 a. m.;17;196;10/8/2024 2:00 a. m.;19;168;221;59;60_70;39;39;0;0;3;294;5;260
8502;EA00397;BV-4406;13+400;15+975;2023;2024;309;4.41;3.9;13;2;75;292;291;331;10/27/2023 2:00 a. m.;11;72;10/24/2023 2:00 a. m.;17;3/29/2023 2:00 a. m.;11;24;4/3/2023 2:00 a. m.;16;19;27;62;70_80;6;7;0;0;13;400;15;975
8503;EA01531;BV-1243;8+800;12+075;2024;2024;69;2.5;7.8;14;2;100;53;95;84;2/17/2024 1:00 a. m.;12;19;2/18/2024 1:00 a. m.;11;2/17/2024 1:00 a. m.;14;6;2/20/2024 1:00 a. m.;16;4;8;41;0_40;0;1;3;2;8;800;12;75
8504;EA00462;BV-5112;0+000;5+345;2023;2024;88;0.65;2.61;7;1;100;77;107;106;11/25/2023 1:00 a. m.;13;16;11/24/2023 1:00 a. m.;18;11/24/2023 1:00 a. m.;8;5;11/27/2023 1:00 a. m.;21;1;8;48;50_60;0;0;0;0;0;0;5;345
8505;EA00258;BV-2136;9+000;14+195;2023;2024;619;4.89;9.85;7;1;100;591;492;464;4/16/2023 2:00 a. m.;12;111;4/20/2023 2:00 a. m.;14;4/18/2023 2:00 a. m.;15;38;4/15/2023 2:00 a. m.;15;21;44;64;70_80;19;11;0;0;9;0;14;195
8506;EA00279;BV-2176;1+190;3+600;2024;2024;1791;4.01;2.56;14;2;100;1862;1554;1353;10/10/2024 2:00 a. m.;17;192;10/11/2024 2:00 a. m.;15;6/6/2024 2:00 a. m.;16;127;6/5/2024 2:00 a. m.;19;111;133;74;90_100;25;46;0;0;1;190;3;600
8507;EA00218;BV-2004;1+865;5+380;2024;2024;1817;0.74;6.18;14;2;100;1954;1159;1004;11/25/2024 1:00 a. m.;8;270;11/20/2024 1:00 a. m.;16;4/29/2024 2:00 a. m.;14;149;11/25/2024 1:00 a. m.;20;108;164;43;40_50;8;5;0;0;1;865;5;380
8508;EA00180;BV-1423;0+000;2+130;2024;2024;1380;5.78;3.16;14;2;100;1610;714;593;4/9/2024 2:00 a. m.;7;265;4/4/2024 2:00 a. m.;8;9/27/2024 2:00 a. m.;15;114;9/28/2024 2:00 a. m.;13;85;127;45;50_60;66;13;0;0;0;0;2;130
8509;EA00257;BV-2136;5+000;9+000;2024;2024;660;5.17;4.65;14;2;100;608;627;741;2/25/2024 1:00 a. m.;13;123;11/14/2024 1:00 a. m.;15;11/17/2024 1:00 a. m.;14;49;2/26/2024 1:00 a. m.;19;40;55;68;80_90;17;17;0;0;5;0;9;0
8510;EA00443;BV-5031;13+000;18+768;2024;2024;554;4.17;11.34;14;2;100;515;459;408;4/21/2024 2:00 a. m.;12;89;11/29/2024 1:00 a. m.;10;4/22/2024 2:00 a. m.;16;45;11/27/2024 1:00 a. m.;15;37;48;47;50_60;11;12;0;0;13;0;18;768
8511;EA00729;C-154;2+860;11+850;2023;2024;659;8.02;1.84;7;1;100;683;649;465;6/19/2023 2:00 a. m.;18;85;6/15/2023 2:00 a. m.;18;6/19/2023 2:00 a. m.;17;39;6/19/2023 2:00 a. m.;7;20;44;81;100_110;41;11;0;0;2;860;11;850
8512;EA00120;BV-1106;0+000;1+480;2024;2024;7223;5.38;1.23;14;2;100;7750;6107;5084;2/1/2024 1:00 a. m.;18;630;2/2/2024 1:00 a. m.;17;10/7/2024 2:00 a. m.;8;514;1/31/2024 1:00 a. m.;19;457;533;71;80_90;216;172;0;0;0;0;1;480
8513;EA00442;BV-5031;9+035;13+000;2024;2024;710;1.32;8.92;14;2;100;620;746;679;3/23/2024 1:00 a. m.;13;111;3/24/2024 1:00 a. m.;14;3/22/2024 1:00 a. m.;8;56;12/9/2024 1:00 a. m.;13;44;63;52;50_60;5;4;0;0;9;35;13;0
8514;EA00358;BV-4025;3+400;11+260;2023;2024;202;2.3;5.83;14;2;100;134;354;312;10/7/2023 2:00 a. m.;10;61;4/29/2023 2:00 a. m.;16;10/4/2023 2:00 a. m.;15;18;5/4/2023 2:00 a. m.;15;11;24;43;40_50;2;2;0;0;3;400;11;260
8515;EA00262;BV-2151;0+000;2+700;2023;2024;1427;2.85;2.76;14;2;100;1499;1224;993;9/22/2023 2:00 a. m.;8;154;9/22/2023 2:00 a. m.;15;9/21/2023 2:00 a. m.;19;105;9/22/2023 2:00 a. m.;13;91;115;53;60_70;20;20;0;0;0;0;2;700
8516;EA00266;BV-2153;1+100;3+240;2024;2024;1604;2.57;3.32;15;2;100;1733;1248;939;10/25/2024 2:00 a. m.;14;162;10/24/2024 2:00 a. m.;15;2/29/2024 1:00 a. m.;17;122;3/5/2024 1:00 a. m.;19;101;131;42;40_50;25;16;0;0;1;100;3;240
8517;EA00759;C-1411z;79+720;81+680;2024;2024;199;2.44;2.33;14;2;100;189;215;206;11/24/2024 1:00 a. m.;12;33;6/9/2024 2:00 a. m.;11;11/23/2024 1:00 a. m.;16;17;11/25/2024 1:00 a. m.;16;13;20;43;40_50;2;2;0;0;79;720;81;680
8518;EA00333;BV-2433;0+000;1+530;2024;2024;3320;7.16;3.51;14;2;100;3775;2143;1408;11/15/2024 1:00 a. m.;17;405;6/3/2024 2:00 a. m.;16;5/31/2024 2:00 a. m.;7;267;6/3/2024 2:00 a. m.;6;211;284;63;70_80;145;92;0;0;0;0;1;530
8519;EA00112;BV-1031;0+408;17+620;2024;2024;226;4.54;12.61;18;2;100;191;229;197;9/28/2024 2:00 a. m.;8;101;9/29/2024 2:00 a. m.;8;9/28/2024 2:00 a. m.;16;26;1/21/2024 1:00 a. m.;15;17;31;64;70_80;8;2;0;0;0;408;17;620
8520;EA00227;BV-2111;10+480;12+840;2023;2024;3114;1.54;7.5;7;1;100;2960;2818;2545;7/23/2023 2:00 a. m.;12;291;7/20/2023 2:00 a. m.;17;7/22/2023 2:00 a. m.;17;189;7/22/2023 2:00 a. m.;15;123;207;68;70_80;21;27;0;0;10;480;12;840
8521;EA00318;BV-2421;5+140;7+014;2024;2024;7535;1.37;5.96;14;2;100;7580;6561;5138;1/26/2024 1:00 a. m.;16;631;1/25/2024 1:00 a. m.;19;1/25/2024 1:00 a. m.;14;528;1/29/2024 1:00 a. m.;13;447;548;56;60_70;71;32;0;0;5;140;7;14
8522;EA01120;BV-5303;3+300;4+450;2024;2024;9196;7.52;1.38;42;6;98;9982;7535;6041;3/8/2024 1:00 a. m.;17;877;3/7/2024 1:00 a. m.;8;5/13/2024 2:00 a. m.;17;780;5/10/2024 2:00 a. m.;18;739;803;48;50_60;323;368;0;0;3;300;4;450
8523;EA00418;BV-4656;0+000;8+786;2023;2024;170;3.36;9.81;14;2;100;130;222;200;10/12/2023 2:00 a. m.;13;74;10/10/2023 2:00 a. m.;15;10/10/2023 2:00 a. m.;8;17;10/10/2023 2:00 a. m.;16;10;24;46;50_60;4;1;0;0;0;0;8;786
8524;EA01468;BV-5033;1+000;1+958;2024;2024;11790;3.77;3.76;43;6;98;11908;10885;9007;9/10/2024 2:00 a. m.;18;1085;1/12/2024 1:00 a. m.;14;1/11/2024 1:00 a. m.;18;932;11/20/2024 1:00 a. m.;16;890;951;41;0_40;219;225;0;0;1;0;1;958
8525;EA01360;BV-1468;6+320;11+721;2023;2024;1063;2.63;23.79;17;2;75;813;647;958;3/19/2023 1:00 a. m.;13;246;3/21/2023 1:00 a. m.;18;3/23/2023 1:00 a. m.;17;98;3/16/2023 1:00 a. m.;11;76;119;42;0_40;15;12;126;126;6;320;11;721
8526;EA00491;BV-5201z;9+445;10+740;2024;2024;34;2.75;6.57;15;2;75;29;48;28;11/1/2024 1:00 a. m.;18;14;1/24/2024 1:00 a. m.;15;1/29/2024 1:00 a. m.;9;3;11/2/2024 1:00 a. m.;16;2;4;40;0_40;0;0;0;0;9;445;10;740
8527;EA00581;N-141d;0+335;0+650;2024;2024;3758;1.92;2.73;15;2;75;3828;3611;2838;9/9/2024 2:00 a. m.;17;352;1/25/2024 1:00 a. m.;18;1/25/2024 1:00 a. m.;15;268;9/10/2024 2:00 a. m.;12;240;290;46;50_60;16;56;0;0;0;335;0;650
8528;EA01068;BV-2415z;0+123;0+380;2023;2024;1560;1.52;3.71;14;2;75;1653;1301;950;3/22/2023 1:00 a. m.;9;201;3/27/2023 2:00 a. m.;19;3/25/2023 1:00 a. m.;11;120;3/27/2023 2:00 a. m.;8;99;130;42;40_50;11;12;37;20;0;123;0;380
8529;EA00898;BV-1225a;2+418;2+800;2024;2024;314;3.68;2.31;17;2;100;354;211;162;4/18/2024 2:00 a. m.;18;65;4/17/2024 2:00 a. m.;15;11/11/2024 1:00 a. m.;13;28;4/17/2024 2:00 a. m.;16;21;32;40;0_40;3;8;0;0;2;418;2;800
8530;EA00391;BV-4404;0+000;2+000;2024;2024;462;6;8.53;16;2;100;446;427;301;9/21/2024 2:00 a. m.;7;125;9/18/2024 2:00 a. m.;13;6/24/2024 2:00 a. m.;12;33;9/22/2024 2:00 a. m.;9;29;38;68;80_90;19;8;0;0;0;0;2;0
8531;EA00140;BV-1221;2+325;2+990;2024;2024;13406;2.92;2.98;44;6;100;13998;11167;9891;11/19/2024 1:00 a. m.;8;1466;2/6/2024 1:00 a. m.;17;7/3/2024 2:00 a. m.;8;1162;11/15/2024 1:00 a. m.;14;1092;1205;42;40_50;212;178;0;0;2;325;2;990
8532;EA00070;BP-4313;26+688;29+340;2023;2024;886;7.09;1.33;14;2;100;941;783;630;3/4/2023 1:00 a. m.;13;98;3/4/2023 1:00 a. m.;9;3/5/2023 1:00 a. m.;11;64;10/3/2023 2:00 a. m.;7;56;71;61;70_80;34;28;0;0;26;688;29;340
8533;EA00206;BV-1602;5+000;6+630;2023;2024;6850;4.84;4.07;15;2;100;7435;4807;4022;11/20/2023 1:00 a. m.;18;988;11/16/2023 1:00 a. m.;8;5/24/2023 2:00 a. m.;7;528;11/16/2023 1:00 a. m.;20;410;661;58;60_70;171;160;0;0;5;0;6;630
8534;EA00643;BP-4654;0+000;0+560;2024;2024;1651;3.82;1.96;14;2;100;1856;1154;899;7/19/2024 2:00 a. m.;13;174;7/25/2024 2:00 a. m.;12;2/26/2024 1:00 a. m.;17;127;7/23/2024 2:00 a. m.;17;110;135;44;40_50;34;29;0;0;0;0;0;560
8535;EA00416;BV-4611;0+000;2+737;2023;2024;254;3.37;2.59;7;1;100;258;255;186;5/6/2023 2:00 a. m.;13;45;5/8/2023 2:00 a. m.;13;5/5/2023 2:00 a. m.;9;17;5/3/2023 2:00 a. m.;6;6;20;57;70_80;7;1;0;0;0;0;2;737
8536;EA00138;BV-1212;6+000;7+385;2024;2024;1657;1.98;2.87;14;2;100;1677;1548;1336;9/29/2024 2:00 a. m.;12;158;5/27/2024 2:00 a. m.;8;5/22/2024 2:00 a. m.;14;113;5/24/2024 2:00 a. m.;7;101;119;46;50_60;26;6;0;0;6;0;7;385
8537;EA00444;BV-5033;0+000;1+000;2024;2024;9040;2.21;5.14;17;2;100;8810;8859;7120;9/7/2024 2:00 a. m.;13;899;9/12/2024 2:00 a. m.;18;9/9/2024 2:00 a. m.;19;671;3/13/2024 1:00 a. m.;16;601;702;48;50_60;97;102;0;0;0;0;1;0
8538;EA00101;BV-1001;0+000;0+375;2024;2024;2335;4.23;1.33;14;2;100;2562;1973;1344;1/26/2024 1:00 a. m.;18;223;1/23/2024 1:00 a. m.;18;9/18/2024 2:00 a. m.;9;181;9/13/2024 2:00 a. m.;16;154;192;55;60_70;76;22;0;0;0;0;0;375
8539;EA00388;BV-4401;5+000;13+200;2023;2024;245;4.59;4.58;13;2;75;255;184;175;3/15/2023 1:00 a. m.;18;36;10/17/2023 2:00 a. m.;18;10/16/2023 2:00 a. m.;18;19;3/18/2023 1:00 a. m.;19;14;22;53;60_70;6;5;0;0;5;0;13;200
8540;EA00063;BP-2427;0+000;6+320;2023;2024;1640;3.27;4.91;14;2;100;1566;1377;1713;9/25/2023 2:00 a. m.;18;330;9/24/2023 2:00 a. m.;11;6/20/2023 2:00 a. m.;12;115;9/25/2023 2:00 a. m.;13;98;128;62;70_80;25;28;0;0;0;0;6;320
8541;EA00637;BV-2041;8+965;10+110;2024;2024;1557;2.96;3.79;15;2;100;1606;1381;1080;10/4/2024 2:00 a. m.;8;170;9/30/2024 2:00 a. m.;19;10/4/2024 2:00 a. m.;12;125;10/1/2024 2:00 a. m.;11;95;135;48;50_60;30;16;0;0;8;965;10;110
8542;EA00907;BV-4608a;22+299;23+268;2024;2024;2238;2.18;3;14;2;100;2370;1765;1581;10/11/2024 2:00 a. m.;19;286;4/18/2024 2:00 a. m.;19;10/13/2024 2:00 a. m.;12;166;4/19/2024 2:00 a. m.;8;129;185;54;60_70;28;20;0;0;22;299;23;268
8543;EA00577;N-141b;25+650;26+860;2023;2024;106;10.57;0;13;1;50;108;115;90;2/15/2023 1:00 a. m.;8;16;2/10/2023 1:00 a. m.;17;2/7/2023 1:00 a. m.;11;9;2/19/2023 1:00 a. m.;19;6;11;65;70_80;5;6;0;0;25;650;26;860
8544;EA00239;BV-2117;5+590;7+850;2024;2024;603;2;10.85;14;2;100;401;912;847;6/9/2024 2:00 a. m.;12;181;6/7/2024 2:00 a. m.;17;9/29/2024 2:00 a. m.;8;41;9/29/2024 2:00 a. m.;19;30;54;46;50_60;6;6;0;0;5;590;7;850
8545;EA00906;BV-4601;0+080;0+930;2024;2024;3968;2.33;2.3;14;2;100;4356;3229;2127;11/14/2024 1:00 a. m.;18;459;11/18/2024 1:00 a. m.;19;11/19/2024 1:00 a. m.;14;291;5/6/2024 2:00 a. m.;13;248;326;43;40_50;53;39;0;0;0;80;0;930
8546;EA00728;C-16z;83+400;86+800;2023;2024;634;1.57;4.56;14;2;75;675;481;377;3/23/2023 1:00 a. m.;14;72;3/29/2023 2:00 a. m.;13;3/23/2023 1:00 a. m.;18;50;3/23/2023 1:00 a. m.;8;42;55;75;90_100;5;4;0;0;83;400;86;800
8547;EA00164;BV-1310;2+080;2+909;2024;2024;1080;3.19;1.25;14;2;100;1083;1072;979;9/29/2024 2:00 a. m.;13;131;1/31/2024 1:00 a. m.;17;9/30/2024 2:00 a. m.;18;78;10/1/2024 2:00 a. m.;13;65;85;69;80_90;19;15;0;0;2;80;2;909
8548;EA00188;BV-1439;1+070;1+855;2023;2024;5193;2.53;2.62;13;2;100;5758;3561;3047;2/21/2023 1:00 a. m.;8;562;10/27/2023 2:00 a. m.;17;2/17/2023 1:00 a. m.;9;398;2/21/2023 1:00 a. m.;19;308;444;49;50_60;64;67;0;0;1;70;1;855
8549;EA00552;C-1415b;10+270;11+920;2024;2024;3967;1.15;3.33;14;2;100;4245;3151;2473;2/19/2024 1:00 a. m.;8;486;2/16/2024 1:00 a. m.;14;2/19/2024 1:00 a. m.;9;299;8/26/2024 2:00 a. m.;8;246;332;42;40_50;24;21;0;0;10;270;11;920
8550;EA00379;BV-4316;2+800;6+775;2024;2024;3385;2.49;1.06;14;2;100;3575;3116;2454;11/12/2024 1:00 a. m.;17;307;11/14/2024 1:00 a. m.;15;11/12/2024 1:00 a. m.;15;244;5/17/2024 2:00 a. m.;15;214;262;40;0_40;41;43;0;0;2;800;6;775
8551;EA00494;BV-5201;17+000;22+755;2024;2024;39;11.9;11.17;14;2;100;31;45;43;1/27/2024 1:00 a. m.;12;22;1/25/2024 1:00 a. m.;11;1/27/2024 1:00 a. m.;1;4;11/7/2024 1:00 a. m.;7;2;5;41;40_50;2;2;0;0;17;0;22;755
8552;EA00535;C-1411a;13+715;14+375;2024;2024;2910;2.78;4.16;16;2;100;3066;2437;1756;10/8/2024 2:00 a. m.;8;379;10/5/2024 2:00 a. m.;13;10/3/2024 2:00 a. m.;19;254;10/5/2024 2:00 a. m.;9;192;281;41;0_40;61;19;0;0;13;715;14;375
8553;EA00356;BV-4024;13+175;21+038;2023;2024;111;1.61;3.75;14;2;100;51;362;128;9/30/2023 2:00 a. m.;12;79;10/1/2023 2:00 a. m.;10;9/29/2023 2:00 a. m.;18;8;5/27/2023 2:00 a. m.;21;4;13;42;40_50;1;0;0;0;13;175;21;38
8554;EA00226;BV-2111;7+100;10+480;2024;2024;3878;1;3.91;15;2;100;4012;3295;2731;9/24/2024 2:00 a. m.;16;372;1/30/2024 1:00 a. m.;8;1/30/2024 1:00 a. m.;17;292;1/26/2024 1:00 a. m.;12;254;313;41;40_50;22;16;0;0;7;100;10;480
8555;EA01504;BV-2249;0+000;1+000;2024;2024;9455;2.48;2.31;14;2;100;10174;7585;6199;2/27/2024 1:00 a. m.;7;837;10/17/2024 2:00 a. m.;18;10/16/2024 2:00 a. m.;18;690;10/13/2024 2:00 a. m.;13;559;737;40;0_40;113;121;108;110;0;0;1;0
8556;EA00529;BV-5307;0+000;0+139;2024;2024;490;1.35;1.46;14;2;100;404;674;690;10/6/2024 2:00 a. m.;11;151;2/22/2024 1:00 a. m.;9;2/23/2024 1:00 a. m.;9;40;10/3/2024 2:00 a. m.;12;28;47;40;0_40;5;1;0;0;0;0;0;139
8557;EA00011;B-151;4+550;9+055;2024;2024;5372;3.53;2.4;14;2;100;6199;3290;2413;4/9/2024 2:00 a. m.;7;630;11/25/2024 1:00 a. m.;8;11/27/2024 1:00 a. m.;18;429;4/5/2024 2:00 a. m.;9;303;494;50;50_60;135;54;0;0;4;550;9;55
8558;EA01040;BV-1221;4+737;6+000;2024;2024;5020;1.85;3.07;14;2;100;5145;4331;4009;9/24/2024 2:00 a. m.;19;585;9/24/2024 2:00 a. m.;20;9/19/2024 2:00 a. m.;8;375;6/21/2024 2:00 a. m.;15;312;403;60;70_80;58;35;0;0;4;737;6;0
8559;EA00190;BV-1462;0+000;2+375;2023;2024;8021;4.38;14.76;16;2;100;7131;6246;5961;11/14/2023 1:00 a. m.;7;886;5/22/2023 2:00 a. m.;18;11/12/2023 1:00 a. m.;17;579;11/9/2023 1:00 a. m.;19;506;624;44;40_50;175;176;0;0;0;0;2;375
8560;EA00337;BV-3001;7+000;11+553;2023;2024;338;6.25;4.85;7;1;100;295;272;505;4/2/2023 2:00 a. m.;11;79;4/4/2023 2:00 a. m.;7;3/31/2023 2:00 a. m.;16;19;4/2/2023 2:00 a. m.;20;7;25;61;70_80;17;4;0;0;7;0;11;553
8561;EA00386;BV-4346;0+000;5+193;2023;2024;256;20.84;3.4;14;2;100;206;333;370;6/17/2023 2:00 a. m.;9;51;6/19/2023 2:00 a. m.;13;6/19/2023 2:00 a. m.;11;20;10/25/2023 2:00 a. m.;9;14;24;63;90_100;32;21;0;0;0;0;5;193
8562;EA00076;BP-4653;10+200;12+640;2024;2024;960;10.05;6.31;14;2;100;929;804;846;5/26/2024 2:00 a. m.;11;124;5/28/2024 2:00 a. m.;7;5/24/2024 2:00 a. m.;15;72;5/28/2024 2:00 a. m.;10;62;78;44;40_50;50;46;0;0;10;200;12;640
8563;EA00480;BV-5128;27+185;28+300;2023;2024;10176;2.19;4.41;15;2;100;9789;10061;9086;6/18/2023 2:00 a. m.;13;1179;11/16/2023 1:00 a. m.;8;6/19/2023 2:00 a. m.;14;780;6/15/2023 2:00 a. m.;10;687;816;47;50_60;121;101;0;0;27;185;28;300
8564;EA00383;BV-4341;9+110;14+500;2023;2024;158;4.34;8.14;14;2;75;152;132;126;4/22/2023 2:00 a. m.;12;37;4/23/2023 2:00 a. m.;13;4/20/2023 2:00 a. m.;17;13;10/13/2023 2:00 a. m.;19;9;17;64;70_80;4;2;0;0;9;110;14;500
8565;EA00153;BV-1229;0+000;4+854;2023;2024;3977;5.86;1.16;15;2;100;4202;3627;2880;11/13/2023 1:00 a. m.;14;568;11/8/2023 1:00 a. m.;8;2/3/2023 1:00 a. m.;14;289;2/5/2023 1:00 a. m.;14;252;316;47;50_60;110;123;0;0;0;0;4;854
8566;EA00192;BV-1462;2+700;8+165;2023;2024;5579;1.73;8.67;14;2;100;5715;3776;3318;11/21/2023 1:00 a. m.;7;772;11/20/2023 1:00 a. m.;17;11/20/2023 1:00 a. m.;16;458;11/17/2023 1:00 a. m.;13;330;516;42;40_50;38;58;0;0;2;700;8;165
8567;EA01180;BV-5202;1+975;4+100;2024;2024;583;3.38;1.83;13;2;100;568;627;539;10/26/2024 2:00 a. m.;8;78;10/29/2024 1:00 a. m.;9;2/2/2024 1:00 a. m.;12;46;10/28/2024 1:00 a. m.;8;38;51;54;60_70;10;9;0;0;1;975;4;100
8568;EA00755;C-1411z;60+740;62+175;2024;2024;3795;2.76;0.72;14;2;100;4142;2930;2734;9/23/2024 2:00 a. m.;18;360;6/12/2024 2:00 a. m.;13;6/13/2024 2:00 a. m.;19;285;9/24/2024 2:00 a. m.;10;249;293;50;60_70;53;51;0;0;60;740;62;175
8569;EA00157;BV-1248;6+940;7+317;2023;2024;8226;2.51;2.79;14;2;100;8627;7262;5574;9/21/2023 2:00 a. m.;8;996;9/15/2023 2:00 a. m.;7;9/19/2023 2:00 a. m.;14;627;1/26/2023 1:00 a. m.;13;518;667;57;60_70;101;105;0;0;6;940;7;317
8570;EA00238;BV-2116;3+000;5+590;2024;2024;1434;5.69;6.13;14;2;100;1432;1156;1106;10/24/2024 2:00 a. m.;17;162;10/18/2024 2:00 a. m.;13;10/18/2024 2:00 a. m.;18;101;6/11/2024 2:00 a. m.;14;85;114;46;50_60;37;44;0;0;3;0;5;590
8571;EA00533;BV-6002;0+000;0+850;2023;2024;5749;3.68;12.6;14;2;100;5407;4514;3625;7/17/2023 2:00 a. m.;18;612;7/11/2023 2:00 a. m.;19;7/15/2023 2:00 a. m.;13;416;10/24/2023 2:00 a. m.;8;361;445;45;50_60;76;135;0;0;0;0;0;850
8572;EA00342;BV-3008;7+900;14+000;2024;2024;722;5.2;4.86;13;2;100;785;486;402;10/28/2024 1:00 a. m.;8;141;10/23/2024 2:00 a. m.;9;10/25/2024 2:00 a. m.;11;58;10/24/2024 2:00 a. m.;13;45;67;54;60_70;24;13;0;0;7;900;14;0
8573;EA00369;BV-4235;10+150;15+550;2023;2024;235;10.68;5.08;14;2;100;211;213;294;10/22/2023 2:00 a. m.;8;66;1/31/2023 1:00 a. m.;8;10/20/2023 2:00 a. m.;8;18;10/24/2023 2:00 a. m.;15;14;20;71;80_90;12;13;0;0;10;150;15;550
8574;EA00432;BV-5011;3+150;8+622;2024;2024;2312;5.21;9.43;14;2;100;2480;1256;1001;10/3/2024 2:00 a. m.;7;531;10/3/2024 2:00 a. m.;15;10/2/2024 2:00 a. m.;15;175;6/22/2024 2:00 a. m.;11;118;207;46;50_60;60;60;0;0;3;150;8;622
8575;EA00118;BV-1081;4+290;4+838;2023;2024;261;4.16;0.27;7;1;100;287;224;163;3/3/2023 1:00 a. m.;16;44;3/8/2023 1:00 a. m.;13;3/3/2023 1:00 a. m.;20;15;3/8/2023 1:00 a. m.;18;6;20;42;40_50;6;4;0;0;4;290;4;838
