OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
48073;BV-4024;Clotoide;22.856; ; ;6.568260669303534;
48074;BV-4024;Corba;85.661; ; ;19.136730574202325;
48075;BV-4024;Corba;250.641; ; ;17.111195375269592;
48076;BV-4024;Recta;0; ; ;21.135767895205554;
48077;BV-4024;Corba;153.242; ; ;16.488703444775872;
48078;BV-4024;Clotoide;29.953; ; ;15.47770066921251;
48079;BV-4024;Corba;40.523; ; ;4.08789228210863;
48080;BV-4024;Clotoide;18.113; ; ;6.179550076062819;
48081;BV-4024;Corba;22.981; ; ;16.159425890540554;
48082;BV-4024;Clotoide;15.675; ; ;10.123971169121603;
48083;BV-4024;Corba;433.404; ; ;15.453733040190977;
48084;BV-4024;Recta;0; ; ;40.533974807571106;
48085;BV-4024;Clotoide;59.619; ; ;30.684318574734327;
48086;BV-4024;Corba;426.002; ; ;16.787167407840755;
48087;BV-4024;Recta;0; ; ;10.494478533261772;
48088;BV-4024;Corba;406.998; ; ;32.52517746672414;
48089;BV-4024;Recta;0; ; ;16.922135612011665;
48090;BV-4024;Clotoide;29.083; ; ;13.953021775754785;
48091;BV-4024;Corba;60.617; ; ;14.53571355376439;
48092;BV-4024;Clotoide;27.466; ; ;12.444882020369864;
48093;BV-4024;Clotoide;27.466; ; ;9.172604182205411;
48094;BV-4024;Corba;82.242; ; ;13.842299689475066;
48095;BV-4024;Clotoide;48.834; ; ;26.863109630439062;
48096;BV-4024;Corba;1118.175; ; ;31.772953889163176;
48097;BV-4024;Recta;0; ; ;30.526700978426216;
48098;BV-4024;Corba;153.002; ; ;27.483131130323905;
48099;BV-4024;Recta;0; ; ;12.27037628131148;
48100;BV-4024;Clotoide;29.693; ; ;17.96856233835277;
48101;BV-4024;Corba;49.066; ; ;3.8643728499437517;
48102;BV-4024;Clotoide;17.077; ; ;10.39245235203181;
48103;BV-4024;Corba;17.155; ; ;10.462449635216696;
48104;BV-4024;Corba;17.63; ; ;17.94858053356146;
48105;BV-4024;Clotoide;15.76; ; ;7.7140094116691795;
48106;BV-4024;Corba;41.914; ; ;3.3194777501993533;
48107;BV-4024;Clotoide;20.459; ; ;10.739039372089952;
48108;BV-4024;Recta;0; ; ;23.0262004016197;
48109;BV-4024;Clotoide;35.113; ; ;24.339901872923143;
48110;BV-4024;Corba;50.653; ; ;11.65849014956132;
48111;BV-4024;Clotoide;29.816; ; ;17.550695457137916;
48112;BV-4024;Clotoide;29.816; ; ;6.7175412826472485;
48113;BV-4024;Corba;123.864; ; ;15.145907117374996;
48114;BV-4024;Corba;67.51; ; ;9.35031799402358;
48115;BV-4024;Corba;125.399; ; ;16.91340970521644;
48116;BV-4024;Clotoide;59.969; ; ;28.678013734519627;
48117;BV-4024;Recta;0; ; ;16.415083374623944;
48118;BV-4024;Corba;270.486; ; ;32.5061415988817;
48119;BV-4024;Recta;0; ; ;14.220265027464091;
48120;BV-4024;Clotoide;18.213; ; ;13.128682489374505;
48121;BV-4024;Corba;25.265; ; ;8.5752383173792;
48122;BV-4024;Clotoide;15.812; ; ;9.894694043301223;
48123;BV-4024;Clotoide;15.812; ; ;9.104291375347513;
48124;BV-4024;Corba;27.459; ; ;16.198952631346813;
48125;BV-4024;Clotoide;5.373; ; ;1.051393666840034;
48126;BV-4024;Clotoide;5.373; ; ;0.5638287692005103;
48127;BV-4024;Corba;50.841; ; ;20.88247883459119;
48128;BV-4024;Corba;61.665; ; ;17.758680116520665;
48129;BV-4024;Clotoide;13.242; ; ;3.0147574437237665;
48130;BV-4024;Clotoide;13.242; ; ;4.638061798350701;
48131;BV-4024;Corba;37.804; ; ;30.46856265917969;
48132;BV-4024;Clotoide;7.477; ; ;1.4788086467054;
48133;BV-4024;Clotoide;37.386; ; ;3.7244009667062175;
48134;BV-4024;Corba;375.286; ; ;5.563584239161456;
48135;BV-4024;Clotoide;14.465; ; ;0.5575396045956096;
48136;BV-4024;Clotoide;14.465; ; ;10.978357564761694;
48137;BV-4024;Corba;19.058; ; ;7.3623449686379185;
48138;BV-4024;Clotoide;14.872; ; ;9.396010271673717;
48139;BV-4024;Corba;100.138; ; ;20.27198130158897;
48140;BV-4024;Clotoide;27.773; ; ;12.152404097924883;
48141;BV-4024;Corba;49.816; ; ;15.4910636325841;
48142;BV-4024;Corba;70.939; ; ;10.684358770333704;
48143;BV-4024;Clotoide;23.074; ; ;1.2845764174944498;
48144;BV-4024;Clotoide;23.074; ; ;11.304240983333866;
48145;BV-4024;Corba;47.098; ; ;19.69201931091571;
48146;BV-4024;Corba;63.996; ; ;12.800535693357153;
48147;BV-4024;Clotoide;42.02; ; ;20.053568120733374;
